Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
Raphael Machado,@camaradamachado,2022-10-28T11:19:07.000Z,"O fã médio do Brasil Paralelo preferiria ter seus filhos de 4 anos de idade sendo educados por drag queens do que morar em uma Bielorrússia ou Coreia do Norte.

O individualismo e o espírito comercial são mais importantes para eles do que qualquer valor tradicional.",15,34,251
Man,@A_M_Oliv,2022-11-02T18:46:07.000Z,"Na moral, a interpretação dessa turma tá no cu mesmo hem.

Quem que aguenta a Coreia do Norte? Ninguém, todo mês tem essa palhaçada de ""mísseis testes"" e se não é em direção a Coreia do Sul é no Japão, esses tempos passou por cima do Japão e o mesmo teve o alarme de alerta",1,,4
Modo Militar,@ModoMilitar,2022-11-01T00:00:20.000Z," O Japão está analisando a compra de mísseis de cruzeiro Tomahawk, desenvolvidos pelos EUA, para combater as crescentes ameaças regionais (China e Coreia do Norte).

Os Tomahawks podem atingir alvos a mais de 1.000 km, colocando partes da China e da Rússia dentro do alcance.",,,8
Luiz Eduardo,@eduardosttark,2022-11-03T04:20:00.000Z,"Lula já recebeu os parabéns e o apoio de grandes líderes democratas, internacionalmente conhecidos por serem grandes pacificadores. Para citar alguns:

Daniel Ortega (Nicarágua)
Nicolás Maduro (Venezuela)
Xi Jinping (China)
Hamas (Palestina)
Kim Jong Un (Coreia do Norte)",1,4,11
paulino / cristiana,@paulinocristia4,2022-11-03T08:14:26.000Z,"As manifestações por todo Brasil NÃO estão fazendo reivindicações por ganho ou perda de direitos pessoais; estamos impedindo que NÃO tomem nossa liberdade. 
Os ditadores da Coréia do Norte; de Cuba; Venezuela; Argentina; entre outros foi quem ligou p parabenizar o LADRÃO.",,1,6
태미 • ♡,@b0redme,2022-11-02T02:54:47.000Z,COREIA DO NORTE VC NEM INVENTE DE COMEÇAR ARRANJAR BRIGA AGORA Q O BTS VAI SERVIR FIQUE CALADINHA E SE FOR FALAR FALE BAIXO,1,,2
Уоллес Родригес,@W4ll4c1z4nd0,2022-10-25T23:38:46.000Z,"ORÇAMENTO PARTICIPATIVO DO SAPO BARBUDO = CONSELHOS OU SOVIETS

A Marmota Sapiens tentou implementar coisa semelhante com as FFAA em 2015, pois comunista adora um nome pomposo.

Mais escancarado que isso, só na Coréia do Norte!

#Dia30VoteBolsonaro2️⃣2️⃣",,2,8
✪ Adrianovisky ✪,@MotoKomunnist,2022-11-01T20:51:47.000Z,"""Ah, tá. Agora os cara tem que esperar uma ordem do líder supremo deles pra decidirem o que vão fazer? Meu, a gente não tá na Coreia do Norte, bicho!""

- De um cliente indignado aqui que não consegue ir pra casa em SC.",9,29,198
,@angelohonestfan,2022-11-03T18:10:21.000Z,"FÃ CLUBE DA COREIA DO NORTE VAI TOMAR NO CU KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKMMKMMMKKKKKKKKKKKKKKKKKKKKKKKKMKKKKKKKKKK 
""ELE NÃO É DITADOR"" KKKKKKKKKKKKKKKKKKKK",,,1
Manu,@psantos_manu,2022-11-03T00:45:20.000Z,Míssil da Coreia do Norte caindo no território da Coreia do Sul. NÃO É POSSÍVEL QUE A GUERRA VAI ECLODIR NA VEZ QUE O MEU BTS VAI SE ALISTAR NO EXÉRCITO,,2,6
Notícias e Guerras,@NoticiaeGuerra,2022-11-02T09:45:05.000Z,  Caças sul-coreanos dispararam 3 mísseis em direção à fronteira marítima com a Coreia do Norte em resposta aos lançamentos de mísseis dos norte-coreanos.,4,8,193
Claudio Pitanga 22,@Claudio531531,2022-11-02T19:41:02.000Z,"Ditador da Coreia do Norte, Kim Jong-un parabeniza Lula por vitória na eleição - Terra Brasil Notícias // E A MESMA COISA QUE PARABENIZAR TANCREDO NEVES QUANDO FOI ELEITO .",8,51,252
Gustavo Countrieballer,@AngryGustavo,2022-11-02T20:19:48.000Z,"Coreia Popular: Sim, a coreia do norte, na minha AU, é autista. Ele tem hiperfoco em comunismo e Ideia Juche. Ele também tem muito conhecimento sobre energia nuclear e a historia da classe trabalhadora.",1,2,6
De Olho no Front,@deolhonofront,2022-10-28T18:08:19.000Z," |  A Coreia do Norte disparou hoje (28) dois mísseis balísticos no Mar do Japão.

Segundo militares da Coreia do Sul e o governo japonês, os projéteis caíram fora da zona econômica exclusiva do Japão e não houve relatos de danos.",1,1,12
Miguel Ains,@MiguelAins_,2022-11-03T16:33:17.000Z,"Coreias trocam mísseis e tensão cresce entre os países:

Em mais um dos testes de Kim Jong Un… Ontem, a Coreia do Norte disparou 23 mísseis ao mar, incluindo um que cruzou a fronteira com a Coreia do Sul pela primeira vez desde a divisão dos países, em 1948. ",1,,
Notícias e Guerras,@NoticiaeGuerra,2022-11-03T00:24:28.000Z,"Coreia do Norte disparou há pouco 3 mísseis balístico não identificados no Mar do Japão, sirenes de ataque aéreo soaram em algumas regiões do Japão.",7,11,208
Don Vito Conselheiro,@DonVitoAdviser,2022-10-30T16:16:54.000Z,Na Coreia do Norte deu o mesmo resultado... muito estranho,1,26,169
Pablo,@PabloFub,2022-10-28T11:07:47.000Z,Sakura vendo que a Coreia do Norte mandou mais um missil sobre a cabeça dela,2,,45
YurickYu,@YurickYu,2022-10-31T21:43:00.000Z,[DS] (13) É necessário defendermos o separatismo urgentemente. Uma região escolheu o comunismo e ditadura. Agora todo povo brasileiro será punido. Quem é idiota para votar no PT? Vejam minha explicação de como Lula transformará Brasil numa ditadura comunista tipo Coreia do Norte.,3,3,29
Thomas,@ThomasVasco13,2022-11-03T03:12:02.000Z,"É fechado por que os EUA querem, Kim já se aproximou do Trump quando o mesmo acenou pra isso, nos anos 90 a coreia do norte pediu ajuda aos EUA pra conseguir enfrentar a fome no país, eles recusaram qualquer ajuda, o vilão se chama estados Unidos.",2,2,11
Nelson Carvalheira,@N_Carvalheira,2022-11-03T11:53:22.000Z,"CÃO FAREJADOR: Míssil da Coreia do Norte sobrevoa Japão, que emite alerta à população.",,2,11
bella,@riverphovnix,2022-11-02T02:33:42.000Z,mourrendo com o desespero nos quotes como se a coreia do norte nao fizesse isso todo mês,2,,4
yuri ⁽⁷²ᶦ²ʲ²⁾,@namublogs,2022-11-02T02:25:22.000Z,"São apenas provocações em teste que a Coreia do Norte sempre faz, vamos ficar tranquilos e em paz !!",,5,29
Tucaína Paschoal - COMEU PICANHA HOJE?,@tucainadobrasil,2022-10-28T16:32:46.000Z,Mais um dia normal na nova Coreia do Norte.,2,11,19
Louisy Náccio,@semondok,2022-11-01T12:23:13.000Z,"Bolsonaro visionário, pulando a etapa da venezuela e fazendo a gente ficar igual a Coreia do Norte de uma fez",,,1
Paulo Filho,@PauloFilho_90,2022-11-02T19:59:15.000Z,"A Coreia do Norte lançou 23 mísseis nas últimas horas. Veja no gráfico como este foi, disparado, o maior exercício de tiro dessa natureza, desde 1984.",8,4,137
Rafael Cardoso,@Rafaareamilitar,2022-11-03T18:45:51.000Z,"EUA acusam Coreia do Norte de fornecer projéteis à Rússia.
Segundo porta-voz do Conselho de Segurança Nacional americano, carregamentos não serão suficientes para mudar o curso da guerra.
#Rafaareamilitar #Noticia #GuerreEnUkraine",,,
khaos,@JJKREDAMANCY,2022-11-02T23:28:38.000Z,tem dias que a coreia do sul e os eua tão de graça na fronteira mas quando é a coreia do norte que faz alguma coisa vcs ficam  se fude rapaz cria de tio sam,,,9
𝚖𝚊𝚛𝚒𝚣𝚞. | COMMUNISM,@favmihawk_,2022-11-02T17:35:25.000Z,MANO A COREIA DO NORTE LANÇOU MÍSSEIS NA COREIA DO SUL--,,,4
karlos fost,@karloss19991,2022-10-28T04:48:51.000Z,Acho engraçado o malabarismo que o socialista faz pra defender a coreia do norte,,3,7
XÔKAY,@XokayNews,2022-11-02T02:22:52.000Z,"AGORA: Mísseis da Coreia do Norte são enviados por correio para a Coreia do Sul, que não aceita e envia-os de volta para a Coreia do Norte, que com raiva os descarta sem nenhum cuidado perto de cidades importantes da Coreia do Sul.",,2,2
JãO cHaTo,@lisaloveslauren,2022-11-03T00:13:50.000Z,A diva toda feliz pq os produtos dela também são vendidos na Coreia do Norte,,,2
: Sapato do jeongin ! au's,@ilovsngmin,2022-11-02T22:51:06.000Z,A Coreia do norte e a Coreia do Sul tacando bombas entre si.... socorro,11,,18
Fabiana Perondi,@perondi_17,2022-11-02T14:12:20.000Z,"já que a Coreia do Norte e do Sul são divididas,acho que deveríamos dividir o Brasil também em Brasil do sul e Brasil do nordeste",2,2,22
King♛Ranger Danger Man♛King,@frazao_frazo9,2022-11-02T16:53:54.000Z,"Ainda me falam em países irmãos!
Coreia do Norte & Coreia do Sul em conflito, onde existe essa irmandade?Por sua vez a China ameaça Taiwan com uma invasão.
Pode escalar uma guerra de bombas de destruição  onde alguns milhões de humanos desaparecem e, os anos do efeito radioactivo",,,
Mundo News,@Mundo__News,2022-11-02T11:58:42.000Z, Caças sul-coreanos disparam 3 mísseis ao norte da fronteira marítima intercoreana em resposta às recentes provocações da Coreia do Norte. (Yonhap),,4,119
Bernie,@berniesbackk,2022-11-03T10:53:39.000Z,"Isso aqui é bem cringe 

Mas imagina ficar na internet defendendo a Coreia do Norte é mta falta de emprego trabalho serviço ocupação",3,,4
fofoca do brasil,@fofocadobrasil,2022-11-02T09:58:02.000Z,"AGORA: Coreia do Norte dispara 10 mísseis em “teste” contra o mar da Coreia do Sul. Um deles caiu a 57km a leste de Sokcho, um importante centro turístico coreano.",,,2
NALDO,@nacionalistace,2022-11-03T09:43:49.000Z,FORÇAS ARMADAS CONFIRMAM FRAUDE NAS ELEIÇÕES. PRENDAM TODOS OS MINISTROS DO STF/STE URGENTEMENTE. PRINCIPALMENTE O XANDÃO. MANDEM TODOS OS COMUNISTAS PARA A CORÉIA DO NORTE HOJE MESMO.,1,2,6
PALPITEIRO...,@Professor_pepe,2022-10-26T10:36:01.000Z,"MAIS UM...

Vamos ajudar:
- Paquistão?
- Afeganistão?
- Coreia do Norte?

Menino!!!,
Vamos de Lula (13),
com tanta gente falsa indo embora, 
isso aqui vai ser um paraíso.",2,1,11
Timbeta,@txtimbeta,2022-10-27T18:52:15.000Z,EUA alertam que ataque nuclear da Coreia do Norte significaria o 'fim' do regime de Kim Jong Un - R7 http://dlvr.it/Sbq19x,,,
Denilson Secoll,@Denilsonsecoll,2022-10-28T10:23:37.000Z,Bom dia Coreia do Norte!,,,1
Tati Cruz,@Taticru79846829,2022-11-03T00:34:06.000Z, A Coreia do Norte lançou outro míssil desta vez no Mar do Leste. A guarda costeira japonesa afirma que o míssil já caiu no oceano.,,,3
RENANBOT,@empenaBOT,2022-10-26T23:42:32.000Z,Estou na Coreia do Norte,,,
Uatu,@UatuLua,2022-10-26T01:08:58.000Z,"Só essa semana já me mandaram pra Venezuela, pra Nicarágua, pra Coréia do Norte e pra China umas 3 vezes...",,,
RENANBOT,@empenaBOT,2022-10-27T12:42:41.000Z,Não pude jogar porque to na Coreia do Norte com a Marta,,,
Aconteceu!,@Acontec_br,2022-10-27T16:26:02.000Z," Internacional

Estados Unidos, Japão e Coreia do Sul alertam sobre a suposta volta de testes nucleares na Coreia do Norte",1,,
Patricia Santos,@patsantos6919,2022-10-25T20:55:09.000Z,Parecidíssimo com o ditador da Coréia do Norte.,,,
DW Brasil,@dw_brasil,2022-11-02T14:50:00.000Z,"Pela primeira vez desde a divisão das Coreias, míssil norte-coreano teria cruzado linha de demarcação marítima entre os dois países. 

Seul afirma que Pyongyang deve ""pagar o preço da provocação"" e também efetua disparos.",,2,13
KKEstrela,@LopesKKEstrela,2022-10-26T17:20:42.000Z,"Olha onde nós estamos, um servidor denuncia algo muitíssimo grave e sua ""recompensa"" é a exoneração em 30 minutos. Não disse: ESTAMOS NA Coreia DO NORTE. Agora tá com medo. Se fosse na campanha do ladrão!",,,
VlogMeuBrasil,@RONYR6NA,2022-11-03T03:24:20.000Z,"Lula já recebeu os parabéns e o apoio de grandes líderes democratas, internacionalmente conhecidos por serem grandes pacificadores. Para citar alguns:

Daniel Ortega (Nicarágua)
Nicolás Maduro (Venezuela)
Xi Jinping (China)
Hamas (Palestina)
Kim Jong Un (Coreia do Norte)",,,
Carlos Cezar,@CarlosC16366821,2022-10-26T20:20:05.000Z,Se eu fosse você ia mora NA vezuela CUMBA Coreia do Norte Chile China Nicarágua..,,,
selminha rocha,@selminha_rocha,2022-11-03T02:34:37.000Z,"Exatamente isso, vai mto além do Presidente Bolsonaro, é sobre LIBERDADE q uma vez perdida jamais será devolvida, temos exemplos: China, Cuba, Venezuela, Coréia do Norte, Camboja e outros, sigamos firmes e fortes com as bençãos de DEUS ",,2,28
filho do Lula.,@SteffTorres5,2022-10-26T23:54:11.000Z,"Se a Coreia do norte fosse o que falam, o cara dos 196 sonhos tava preso até hoje, e não ia falar merda.

Kim Jong-un, você prometeu ",1,2,6
CNN Brasil,@CNNBrasil,2022-11-02T12:18:43.000Z,Tensões crescem após míssil da Coreia do Norte atingir águas sul-coreanas pela 1ª vez desde 1945,2,19,99
Andrea Lima #IntervençãoFederalJá,@andrealima81,2022-11-02T21:54:25.000Z,"Coreia do Norte fez o L tbm 
Os amiguinhos do descondenado. Só gente boa. Viva o amor ",,,8
Clerisvaldo #,@Clerisvaldo15,2022-10-26T14:55:20.000Z,"Fraude nas eleições por parte de funcionários do 
@TSEjusbr
 exoneração. Mensagem de watts privado entre amigos  cadeia.  democracia padrão Coréia do Norte ",,1,2
Sérgio Pereira.,@Sergio_Pereira_,2022-11-02T01:08:04.000Z,"Estão vindo com tudo para tentar conter a mobilização do povo. Comunidade do Telegram acaba de ser bloqueada. Daqui a pouco vão tirar tudo do ar..  Estamos caminhando a passos largos para nos tornarmos uma Coreia do Norte,  só poderemos nos manifestar e comunicarmos com anuência",5,9,14
Gazeta Brasil,@SigaGazetaBR,2022-11-02T23:32:19.000Z,Japão emite alerta de emergência raro após teste de míssil da Coreia do Norte,5,30,243
